Image 0,Image 1,"Homography Matrix[0,0]","[0,1]","[0,2]","[1,0]","[1,1]","[1,2]","[2,0]","[2,1]","[2,2]",Features Tracked,xmean,ymean,xsd,ysd,Mean Error Magnitude,Mean Homographic displacement,Homography SNR
KR2_20140628_180000.JPG,KR2_20140630_153000.JPG,0.9983776247969143,-0.0013021848845471255,4.3971501804345925,-0.00031575468437640327,0.9989765267222235,0.6609745750070855,-1.9019247834290903e-07,-3.226193754674572e-07,1.0,5946,-0.02143047490126724,-0.012441220563102706,0.3064124439149301,0.2662587502121905,0.25059926352698275,1.0346058812083831,0.2393179408723937
KR2_20140630_153000.JPG,KR2_20140703_180000.JPG,1.0020775245437554,-0.0005832642914894411,-5.692090155964174,0.0009956184477207355,1.0009695528686762,2.2656318285484134,4.3414510392722683e-07,-2.3631991484293018e-07,1.0,4898,-0.014378723707580168,0.023427741219200028,0.8087928593522313,0.6907283067228269,0.5793553260359156,6.528298844073695,0.08604270210536893
KR2_20140703_180000.JPG,KR2_20140705_180000.JPG,1.0045997324208968,0.007423330981197098,-12.416748551142318,0.0009145105390735704,1.006555671823996,-5.798936426495227,2.9433874146772017e-07,2.0337688195555808e-06,1.0,4384,0.011234606804525723,0.005607580459939078,0.7479780087024863,0.520462964935199,0.6364260078544548,1.1266762966156034,0.5831115610882608
KR2_20140705_180000.JPG,KR2_20140707_180000.JPG,1.0000253370347039,-0.00039800029819345547,-0.2581281543430513,2.9907791548916077e-05,0.9999663037791712,-0.7532561078093909,4.1313012409308354e-08,-1.2721052147579767e-07,1.0,4964,3.097584285233405e-05,-0.0006421437751263775,0.30776112210322965,0.24112681484905252,0.24665964057049086,0.9272574661939684,0.2591499971416995
